Temperature,Humidity,Rainfall,Soil_Type,Soil_pH,Nitrogen,Phosphorus,Potassium,Crop_Type,Land_Area,Recommended_Crop,Recommended_Fertilizer,Recommended_N,Recommended_P,Recommended_K,Overuse_Label
24.87,61.11,400.0,Loamy,5.42,140.1,62.0,49.1,Maize,26.49,Maize,Urea,120,60,40,Normal
25.0,58.93,800.0,Loamy,6.0,105.0,55.0,60.0,Wheat,40.0,Wheat,Urea,120,60,40,Slight_Overuse
20.0,80.19,1000.0,Loamy,6.0,120.0,60.0,55.0,Rice,43.02,Rice,Urea,80,40,40,High_Overuse
27.34,90.7,28.69,Sandy,6.15,98.0,26.0,52.0,Muskmelon,12.82,Muskmelon,14-35-14,80,40,80,Normal
18.08,21.56,100.49,Sandy,7.13,23.5,74.0,75.8,Chickpea,36.4,Chickpea,DAP,20,60,40,Slight_Overuse
23.94,66.65,274.81,Clay,6.31,43.0,63.0,10.0,Rice,43.21,Rice,Urea,80,40,40,Slight_Overuse
26.66,73.35,199.43,Loamy,7.18,88.9,41.7,44.1,Jute,31.74,Jute,Urea,60,30,30,High_Overuse
20.0,58.93,900.0,Loamy,6.0,115.0,65.0,60.0,Wheat,19.81,Wheat,Urea,120,60,40,Slight_Overuse
26.54,67.1,120.65,Clay,6.81,82.0,24.0,33.0,Coffee,38.34,Coffee,DAP,60,30,60,Slight_Overuse
30.0,62.18,600.0,Loamy,7.0,150.0,75.0,50.0,Maize,43.25,Maize,SSP,120,60,40,Normal
20.79,61.63,400.0,Loamy,8.81,136.5,77.2,76.8,Sugarcane,5.0,Sugarcane,MOP,250,60,120,Slight_Overuse
24.22,62.1,400.0,Loamy,7.13,21.1,25.3,24.8,Jowar,38.21,Jowar,Urea,80,40,40,Normal
25.09,68.18,41.45,Loamy,6.56,21.0,63.0,17.0,Lentil,4.12,Lentil,DAP,20,60,40,Normal
25.08,80.52,257.0,Clay,7.78,66.0,53.0,41.0,Rice,36.05,Rice,Urea,80,40,40,Slight_Overuse
18.23,19.32,92.7,Sandy,6.26,20.6,62.0,83.1,Chickpea,38.23,Chickpea,DAP,20,60,40,Slight_Overuse
20.0,63.43,400.0,Loamy,6.97,136.6,72.7,126.5,Sugarcane,0.94,Sugarcane,Urea,250,60,120,Normal
22.23,84.95,59.16,Sandy,6.87,81.3,21.6,51.8,Watermelon,11.11,Watermelon,14-35-14,80,40,80,Normal
24.39,59.76,400.0,Loamy,6.92,128.4,64.4,71.1,Sugarcane,33.92,Sugarcane,Urea,250,60,120,Normal
30.0,62.18,700.0,Loamy,7.5,25.0,55.0,20.0,Groundnut,49.82,Groundnut,Chilated Micronutrient,25,50,75,Normal
24.87,63.25,400.0,Loamy,7.3,74.8,33.8,26.6,Urad,6.91,Urad,SSP,20,50,30,Slight_Overuse
30.0,76.04,900.0,Loamy,6.5,100.0,60.0,45.0,Cotton,3.0,Cotton,DAP,120,60,60,Normal
35.0,76.04,900.0,Loamy,7.0,115.0,30.0,55.0,Cotton,34.19,Cotton,Magnesium Sulphate,120,60,60,Normal
31.42,74.57,262.05,Loamy,6.46,119.0,118.0,31.0,Sugarcane,6.23,Sugarcane,20-20,250,60,120,Slight_Overuse
15.0,58.93,500.0,Loamy,6.0,60.0,45.0,60.0,Wheat,13.89,Wheat,Urea,120,60,40,Slight_Overuse
27.76,52.35,94.11,Loamy,4.77,18.0,19.0,27.0,Mango,10.73,Mango,MOP,50,50,80,Normal
30.0,62.18,700.0,Loamy,7.5,20.0,50.0,35.0,Groundnut,11.0,Groundnut,SSP,25,50,75,Normal
21.52,62.7,400.0,Loamy,5.8,137.4,91.8,142.9,Sugarcane,40.1,Sugarcane,Urea,250,60,120,Slight_Overuse
18.47,89.69,108.48,Sandy,7.13,8.0,23.0,44.0,Pomegranate,24.25,Pomegranate,13:32:26 NPK,50,50,100,Normal
30.0,60.0,1000.0,Loamy,6.5,150.0,75.0,140.0,Sugarcane,38.42,Sugarcane,MOP,250,60,120,Normal
24.51,55.94,400.0,Loamy,6.41,43.0,32.6,9.4,Gram,7.33,Gram,MOP,20,60,40,Slight_Overuse
25.0,76.04,800.0,Loamy,7.5,100.0,45.0,65.0,Cotton,16.63,Cotton,DAP,120,60,60,Normal
20.0,57.47,400.0,Loamy,6.0,60.0,30.0,25.0,Soybean,10.04,Soybean,20:20:20 NPK,20,60,40,Slight_Overuse
35.0,62.18,800.0,Loamy,7.0,30.0,45.0,30.0,Tur,21.56,Tur,SSP,20,50,30,Slight_Overuse
29.57,48.66,74.65,Loamy,5.88,27.9,18.5,31.5,Mango,44.85,Mango,MOP,50,50,80,Normal
18.28,66.66,80.98,Loamy,6.83,74.0,56.0,22.0,Maize,22.95,Maize,17-17-17,120,60,40,Normal
25.0,62.18,600.0,Loamy,6.5,130.0,75.0,40.0,Maize,42.39,Maize,MOP,120,60,40,Normal
23.51,66.99,58.53,Clay,7.24,39.8,59.6,12.4,Blackgram,21.58,Blackgram,DAP,20,50,30,Slight_Overuse
29.68,81.26,111.51,Loamy,6.25,114.2,73.9,57.7,Banana,36.55,Banana,20-20,200,60,200,Normal
32.37,84.62,400.0,Loamy,7.18,92.1,42.2,49.0,Rice,10.12,Rice,Urea,80,40,40,Normal
15.0,58.93,800.0,Loamy,7.5,65.0,60.0,60.0,Wheat,28.15,Wheat,Urea,120,60,40,Slight_Overuse
23.44,60.54,400.0,Loamy,5.84,20.3,35.0,28.7,Gram,1.68,Gram,DAP,20,60,40,Normal
25.0,81.62,800.0,Loamy,6.5,100.0,55.0,120.0,Grapes,14.28,Grapes,Hydrated Lime,60,60,80,High_Overuse
25.0,60.0,1000.0,Loamy,6.0,135.0,60.0,135.0,Sugarcane,42.67,Sugarcane,Urea,250,60,120,Normal
21.38,62.27,30.8,Loamy,7.2,0.0,76.9,19.7,Lentil,19.97,Lentil,DAP,20,60,40,Slight_Overuse
15.13,60.34,400.0,Loamy,7.32,106.5,50.9,48.7,Wheat,22.61,Wheat,Urea,120,60,40,Normal
24.81,57.21,154.35,Loamy,8.8,4.0,54.0,187.0,Barley,5.05,Barley,Urea,60,40,20,High_Overuse
14.37,58.22,400.0,Loamy,6.52,74.3,48.3,40.5,Wheat,28.45,Wheat,19:19:19 NPK,120,60,40,Normal
26.05,79.4,113.23,Loamy,5.52,80.0,77.0,49.0,Banana,19.15,Banana,20-20,200,60,200,Slight_Overuse
25.0,60.0,1000.0,Loamy,7.0,145.0,90.0,140.0,Sugarcane,10.32,Sugarcane,MOP,250,60,120,Slight_Overuse
30.0,60.0,1400.0,Loamy,7.0,150.0,60.0,135.0,Sugarcane,24.37,Sugarcane,DAP,250,60,120,Normal
30.7,91.79,25.59,Sandy,6.05,85.6,13.4,50.5,Muskmelon,2.85,Muskmelon,14-35-14,80,40,80,Normal
36.41,75.97,400.0,Loamy,6.89,102.0,51.5,60.1,Cotton,26.77,Cotton,Magnesium Sulphate,120,60,60,Normal
17.67,91.7,110.69,Sandy,6.58,31.0,5.0,14.0,Orange,14.94,Orange,MOP,60,40,60,Normal
35.0,76.04,1000.0,Loamy,6.0,100.0,60.0,60.0,Cotton,31.52,Cotton,13:32:26 NPK,120,60,60,Normal
19.39,62.04,400.0,Loamy,6.94,90.3,61.3,44.7,Wheat,10.72,Wheat,Urea,120,60,40,Normal
25.0,62.18,800.0,Loamy,6.0,65.0,60.0,45.0,Jowar,17.08,Jowar,Urea,80,40,40,Slight_Overuse
28.88,43.48,33.63,Sandy,5.05,14.0,39.6,24.3,Mothbeans,38.85,Mothbeans,DAP,20,40,20,Normal
29.73,82.89,50.92,Loamy,6.44,30.0,44.0,16.0,Mungbean,38.12,Mungbean,DAP,25,50,30,Normal
35.0,62.18,600.0,Loamy,7.0,35.0,30.0,25.0,Tur,18.13,Tur,MOP,20,50,30,Slight_Overuse
35.0,80.19,900.0,Loamy,6.5,115.0,60.0,55.0,Rice,29.31,Rice,Urea,80,40,40,High_Overuse
22.95,94.9,108.98,Loamy,5.35,39.2,123.5,204.1,Apple,38.04,Apple,MOP,60,40,60,High_Overuse
26.19,73.19,79.19,Sandy,6.98,126.2,41.5,16.2,Cotton,39.57,Cotton,14-35-14,120,60,60,Normal
25.0,76.04,600.0,Loamy,8.0,120.0,75.0,60.0,Cotton,43.3,Cotton,12:32:16 NPK,120,60,60,Normal
20.0,62.18,600.0,Loamy,5.5,145.0,60.0,55.0,Maize,48.79,Maize,MOP,120,60,40,Slight_Overuse
38.43,92.61,178.79,Sandy,7.34,68.6,63.4,46.3,Papaya,40.52,Papaya,20-20,120,60,120,Normal
26.62,41.33,69.53,Loamy,8.4,130.2,75.2,39.6,Barley,36.66,Barley,Urea,60,40,20,High_Overuse
25.76,94.66,131.25,Sandy,5.76,7.0,21.0,35.0,Coconut,12.44,Coconut,MOP,100,40,200,Normal
10.72,80.02,65.3,Sandy,6.43,21.0,134.0,202.0,Grapes,34.13,Grapes,MOP,60,60,80,High_Overuse
23.67,93.9,105.4,Loamy,5.95,27.0,138.0,201.0,Apple,14.85,Apple,MOP,60,40,60,High_Overuse
28.83,61.64,400.0,Loamy,6.69,129.9,72.7,43.8,Maize,33.04,Maize,Urea,120,60,40,Normal
19.57,55.8,400.0,Loamy,6.11,67.5,42.4,43.3,Wheat,34.41,Wheat,Urea,120,60,40,Normal
35.0,62.18,900.0,Loamy,7.0,70.0,40.0,35.0,Jowar,3.94,Jowar,SSP,80,40,40,Normal
35.0,76.04,1000.0,Loamy,7.0,150.0,55.0,60.0,Cotton,45.83,Cotton,Magnesium Sulphate,120,60,60,Normal
25.18,80.61,400.0,Loamy,7.62,100.3,37.6,52.2,Rice,13.19,Rice,50:26:26 NPK,80,40,40,High_Overuse
25.0,58.93,500.0,Loamy,7.0,70.0,60.0,45.0,Wheat,5.37,Wheat,19:19:19 NPK,120,60,40,Normal
41.31,91.15,239.74,Sandy,6.62,35.0,67.0,49.0,Papaya,32.03,Papaya,20-20,120,60,120,Normal
32.16,59.65,174.15,Sandy,6.76,22.5,29.9,0.0,Barley,51.47,Barley,28-28,60,40,20,Normal
21.33,80.47,185.5,Clay,6.44,89.0,45.0,36.0,Rice,18.64,Rice,Urea,80,40,40,Normal
19.74,20.88,84.21,Clay,5.69,24.0,65.2,21.3,Kidneybeans,44.11,Kidneybeans,DAP,25,60,30,Normal
31.06,81.69,400.0,Loamy,7.5,111.8,51.6,53.7,Rice,17.23,Rice,50:26:26 NPK,80,40,40,High_Overuse
34.53,34.87,222.94,Sandy,4.74,27.0,101.0,188.0,Cotton,21.55,Cotton,14-35-14,120,60,60,High_Overuse
30.0,62.18,500.0,Loamy,7.0,80.0,35.0,20.0,Urad,12.7,Urad,DAP,20,50,30,Slight_Overuse
30.0,62.18,900.0,Loamy,7.0,30.0,40.0,20.0,Tur,9.56,Tur,MOP,20,50,30,Slight_Overuse
25.99,77.05,89.12,Sandy,7.37,117.0,56.0,15.0,Cotton,28.9,Cotton,14-35-14,120,60,60,Normal
18.31,24.33,76.14,Clay,5.7,7.0,56.0,18.0,Kidneybeans,46.89,Kidneybeans,DAP,25,60,30,Normal
29.54,96.95,208.35,Sandy,6.2,22.3,9.2,32.9,Coconut,18.16,Coconut,MOP,100,40,200,Normal
39.54,72.59,400.0,Loamy,6.94,37.6,3.1,0.0,Wheat,39.29,Wheat,Urea,120,60,40,Normal
35.0,62.18,800.0,Loamy,7.0,30.0,60.0,30.0,Tur,16.02,Tur,SSP,20,50,30,Slight_Overuse
22.61,70.28,168.69,Loamy,6.59,70.6,46.7,33.6,Jute,12.71,Jute,Urea,60,30,30,Slight_Overuse
21.01,55.87,400.0,Loamy,7.12,126.6,58.6,46.8,Wheat,18.87,Wheat,19:19:19 NPK,120,60,40,Normal
30.39,58.35,400.0,Loamy,6.49,73.5,58.9,41.2,Jowar,42.76,Jowar,Urea,80,40,40,Slight_Overuse
27.33,49.3,93.53,Loamy,6.05,1.0,29.0,29.0,Mango,1.07,Mango,MOP,50,50,80,Normal
28.49,76.36,100.27,Loamy,5.65,115.9,78.1,51.6,Banana,20.2,Banana,20-20,200,60,200,Slight_Overuse
34.19,63.58,400.0,Loamy,6.7,29.4,40.3,19.1,Groundnut,14.37,Groundnut,SSP,25,50,75,Normal
25.88,81.33,85.25,Loamy,6.48,102.1,70.2,48.0,Banana,12.47,Banana,20-20,200,60,200,Normal
30.0,62.18,800.0,Loamy,6.5,60.0,35.0,30.0,Jowar,38.66,Jowar,SSP,80,40,40,Normal
24.03,58.85,134.68,Clay,7.3,80.0,18.0,31.0,Coffee,13.11,Coffee,DAP,60,30,60,Slight_Overuse
22.9,60.6,84.25,Loamy,5.99,79.3,61.8,23.2,Maize,11.17,Maize,17-17-17,120,60,40,Normal
30.0,60.0,900.0,Loamy,7.0,145.0,75.0,125.0,Sugarcane,22.83,Sugarcane,MOP,250,60,120,Normal
30.38,20.96,170.5,Loamy,6.33,63.0,33.0,101.0,Soybean,19.14,Soybean,DAP,20,60,40,High_Overuse
21.48,76.31,136.96,Loamy,5.31,93.0,100.0,162.0,Soybean,48.12,Soybean,DAP,20,60,40,High_Overuse
25.0,57.47,400.0,Loamy,6.5,55.0,35.0,20.0,Soybean,4.95,Soybean,SSP,20,60,40,Slight_Overuse
20.0,62.18,1500.0,Loamy,5.5,30.0,20.0,45.0,Turmeric,30.98,Turmeric,Ferrous Sulphate,120,60,120,Normal
20.88,82.0,202.94,Clay,6.5,90.0,42.0,43.0,Rice,17.38,Rice,Urea,80,40,40,Normal
30.0,76.04,900.0,Loamy,7.0,125.0,45.0,70.0,Cotton,37.16,Cotton,13:32:26 NPK,120,60,60,Normal
32.39,93.64,106.72,Sandy,6.97,27.8,3.0,8.6,Orange,7.28,Orange,MOP,60,40,60,Normal
29.2,68.02,44.93,Loamy,7.44,4.0,80.0,16.0,Lentil,49.54,Lentil,DAP,20,60,40,Slight_Overuse
29.96,59.21,400.0,Loamy,6.85,107.4,83.2,148.8,Sugarcane,48.58,Sugarcane,MOP,250,60,120,Slight_Overuse
35.0,62.18,900.0,Loamy,7.0,65.0,40.0,40.0,Jowar,39.2,Jowar,10:26:26 NPK,80,40,40,Normal
35.0,80.19,1200.0,Loamy,6.0,120.0,55.0,60.0,Rice,10.08,Rice,50:26:26 NPK,80,40,40,High_Overuse
18.52,23.89,297.91,Loamy,8.97,55.0,88.0,170.0,Maize,30.29,Maize,17-17-17,120,60,40,High_Overuse
38.0,72.0,700.0,Loamy,6.82,39.0,0.0,0.0,Wheat,34.07,Wheat,Urea,120,60,40,Normal
12.43,59.75,400.0,Loamy,6.39,115.3,36.6,59.4,Wheat,16.57,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
28.3,95.41,182.45,Sandy,6.14,35.0,30.0,34.0,Coconut,43.7,Coconut,MOP,100,40,200,Normal
25.0,62.18,600.0,Loamy,6.0,150.0,65.0,60.0,Maize,30.4,Maize,Urea,120,60,40,Slight_Overuse
15.0,58.93,800.0,Loamy,7.5,105.0,40.0,55.0,Wheat,20.64,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
26.1,55.03,141.67,Loamy,7.61,33.0,24.0,53.0,Maize,42.58,Maize,17-17-17,120,60,40,Slight_Overuse
30.0,80.19,1400.0,Loamy,7.0,110.0,40.0,50.0,Rice,41.64,Rice,Urea,80,40,40,Slight_Overuse
28.77,37.58,91.72,Sandy,4.67,26.0,72.0,22.0,Pigeonpeas,40.38,Pigeonpeas,DAP,20,60,40,Slight_Overuse
26.53,82.39,54.31,Sandy,6.84,117.0,27.0,48.0,Watermelon,48.91,Watermelon,14-35-14,80,40,80,Slight_Overuse
35.0,79.79,400.0,Loamy,6.83,111.9,55.0,53.9,Rice,13.7,Rice,Urea,80,40,40,High_Overuse
28.2,92.91,20.36,Sandy,6.1,102.0,25.0,50.0,Muskmelon,17.94,Muskmelon,14-35-14,80,40,80,Slight_Overuse
35.0,76.04,1000.0,Loamy,7.0,135.0,40.0,60.0,Cotton,1.89,Cotton,DAP,120,60,60,Normal
35.93,91.37,41.6,Sandy,6.59,60.6,47.8,54.2,Papaya,30.54,Papaya,20-20,120,60,120,Normal
28.61,57.14,57.03,Sandy,8.29,36.0,57.0,16.0,Mothbeans,18.81,Mothbeans,DAP,20,40,20,High_Overuse
25.0,76.04,800.0,Loamy,7.5,100.0,70.0,55.0,Cotton,34.83,Cotton,Magnesium Sulphate,120,60,60,Normal
39.48,54.38,296.16,Loamy,6.25,87.0,38.0,152.0,Maize,36.16,Maize,17-17-17,120,60,40,Slight_Overuse
18.59,17.52,140.52,Clay,5.65,11.1,54.7,22.1,Kidneybeans,25.15,Kidneybeans,DAP,25,60,30,Normal
27.24,67.71,91.65,Loamy,6.1,57.7,40.7,17.0,Maize,18.57,Maize,17-17-17,120,60,40,Normal
14.75,62.56,400.0,Loamy,5.77,122.6,44.3,63.1,Wheat,27.93,Wheat,Urea,120,60,40,Slight_Overuse
28.11,71.63,400.0,Loamy,7.41,115.1,23.6,41.3,Cotton,20.8,Cotton,DAP,120,60,60,Normal
28.14,59.89,400.0,Loamy,7.13,133.8,74.3,66.7,Sugarcane,4.66,Sugarcane,Urea,250,60,120,Normal
35.0,80.19,1500.0,Loamy,7.5,80.0,55.0,50.0,Rice,29.28,Rice,Urea,80,40,40,Slight_Overuse
25.63,57.04,188.55,Clay,7.43,106.0,21.0,35.0,Coffee,14.84,Coffee,DAP,60,30,60,Slight_Overuse
22.78,94.37,122.14,Loamy,5.68,2.0,129.0,201.0,Apple,22.71,Apple,MOP,60,40,60,High_Overuse
30.0,62.18,900.0,Loamy,6.5,70.0,50.0,40.0,Jowar,49.05,Jowar,10:26:26 NPK,80,40,40,Normal
22.46,67.23,182.35,Clay,6.27,114.3,31.5,31.9,Coffee,10.86,Coffee,DAP,60,30,60,Slight_Overuse
20.28,82.89,241.97,Clay,5.72,94.0,53.0,40.0,Rice,18.75,Rice,Urea,80,40,40,Slight_Overuse
21.26,59.67,400.0,Loamy,6.58,112.3,77.2,38.9,Wheat,9.55,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
20.65,82.27,211.84,Loamy,7.92,112.0,27.0,195.0,Soybean,46.71,Soybean,DAP,20,60,40,High_Overuse
34.88,39.34,177.8,Sandy,7.39,17.7,57.2,16.8,Pigeonpeas,46.64,Pigeonpeas,DAP,20,60,40,Normal
32.52,59.96,244.04,Loamy,6.64,69.3,46.1,40.4,Soybean,38.42,Soybean,DAP,20,60,40,Slight_Overuse
30.13,49.54,97.03,Loamy,5.31,37.0,30.6,31.2,Mango,31.66,Mango,MOP,50,50,80,Normal
25.0,80.19,700.0,Loamy,5.5,35.0,30.0,35.0,Rice,30.68,Rice,50:26:26 NPK,80,40,40,Normal
30.64,58.77,400.0,Loamy,6.56,139.3,78.2,133.6,Sugarcane,21.1,Sugarcane,Urea,250,60,120,Slight_Overuse
28.42,75.02,103.27,Loamy,6.09,95.6,85.0,52.3,Banana,37.3,Banana,20-20,200,60,200,Slight_Overuse
30.0,60.0,900.0,Loamy,7.0,135.0,75.0,125.0,Sugarcane,3.15,Sugarcane,MOP,250,60,120,Normal
28.0,54.0,500.0,Clay,6.5,36.0,0.0,0.0,Paddy,29.81,Paddy,Urea,80,40,40,Normal
24.86,94.39,111.78,Sandy,6.56,9.0,11.0,8.0,Orange,30.65,Orange,MOP,60,40,60,Normal
23.09,60.98,400.0,Loamy,7.77,146.7,61.6,146.1,Sugarcane,31.22,Sugarcane,Urea,250,60,120,Normal
15.38,62.42,101.5,Loamy,4.78,114.0,88.0,22.0,Soybean,32.67,Soybean,DAP,20,60,40,High_Overuse
28.8,49.84,40.86,Sandy,3.56,35.0,51.0,17.0,Mothbeans,6.01,Mothbeans,DAP,20,40,20,High_Overuse
20.0,60.0,1400.0,Loamy,7.0,125.0,75.0,120.0,Sugarcane,5.75,Sugarcane,DAP,250,60,120,Normal
15.2,71.44,284.04,Clay,8.94,27.0,91.0,135.0,Rice,43.35,Rice,Urea,80,40,40,High_Overuse
29.39,86.56,48.05,Loamy,6.68,33.5,55.3,23.0,Mungbean,30.71,Mungbean,DAP,25,50,30,Slight_Overuse
30.0,62.18,500.0,Loamy,7.0,40.0,25.0,30.0,Moong,40.48,Moong,Urea,20,50,30,Slight_Overuse
23.02,61.89,63.04,Loamy,5.68,64.0,35.0,23.0,Maize,42.98,Maize,17-17-17,120,60,40,Normal
35.0,60.0,1000.0,Loamy,7.0,125.0,70.0,145.0,Sugarcane,16.47,Sugarcane,Urea,250,60,120,Normal
35.0,62.18,600.0,Loamy,7.5,50.0,30.0,30.0,Moong,27.94,Moong,MOP,20,50,30,Slight_Overuse
25.0,76.04,800.0,Loamy,7.0,115.0,50.0,50.0,Cotton,39.99,Cotton,13:32:26 NPK,120,60,60,Normal
30.62,80.57,400.0,Loamy,6.89,78.8,53.2,47.5,Rice,2.2,Rice,Urea,80,40,40,Slight_Overuse
24.25,60.18,400.0,Loamy,7.29,97.4,48.3,52.4,Wheat,31.6,Wheat,Urea,120,60,40,Slight_Overuse
25.52,94.38,178.73,Sandy,6.27,0.0,19.0,31.0,Coconut,14.13,Coconut,MOP,100,40,200,Normal
27.95,70.12,292.08,Loamy,6.56,4.0,107.0,31.0,Wheat,4.13,Wheat,DAP,120,60,40,Slight_Overuse
25.68,60.67,400.0,Loamy,5.59,42.9,56.1,62.2,Ginger,25.18,Ginger,Ammonium Sulphate,75,50,100,Normal
25.17,81.5,179.71,Loamy,6.1,63.6,58.8,41.1,Jute,30.7,Jute,Urea,60,30,30,High_Overuse
35.0,62.18,900.0,Loamy,6.5,20.0,40.0,30.0,Groundnut,1.63,Groundnut,Chilated Micronutrient,25,50,75,Normal
25.75,54.78,149.27,Loamy,7.59,31.0,20.2,51.2,Maize,39.08,Maize,17-17-17,120,60,40,Slight_Overuse
15.64,79.14,164.48,Sandy,4.85,59.0,58.0,149.0,Cotton,9.83,Cotton,14-35-14,120,60,60,Slight_Overuse
17.85,19.09,76.32,Sandy,8.62,22.0,78.0,76.0,Chickpea,49.09,Chickpea,DAP,20,60,40,High_Overuse
30.0,62.18,900.0,Loamy,6.5,70.0,45.0,40.0,Jowar,3.59,Jowar,Urea,80,40,40,Normal
26.86,42.14,61.31,Sandy,5.85,4.1,54.5,22.6,Mothbeans,2.45,Mothbeans,DAP,20,40,20,Slight_Overuse
23.23,62.59,400.0,Loamy,6.47,150.7,67.5,119.2,Sugarcane,26.86,Sugarcane,Urea,250,60,120,Normal
36.61,81.34,65.95,Loamy,5.78,123.0,16.0,77.0,Wheat,15.62,Wheat,DAP,120,60,40,Slight_Overuse
22.91,83.38,400.0,Loamy,6.83,98.8,53.5,47.1,Rice,40.12,Rice,50:26:26 NPK,80,40,40,Slight_Overuse
18.91,57.74,400.0,Loamy,8.52,149.6,81.3,73.3,Sugarcane,12.77,Sugarcane,MOP,250,60,120,Slight_Overuse
26.79,60.69,400.0,Loamy,7.21,28.2,37.1,24.8,Jowar,46.06,Jowar,SSP,80,40,40,Normal
23.58,83.59,291.3,Clay,5.85,88.0,35.0,40.0,Rice,48.66,Rice,Urea,80,40,40,Normal
24.9,59.92,400.0,Loamy,6.55,125.4,56.6,67.0,Sugarcane,9.15,Sugarcane,DAP,250,60,120,Normal
25.27,87.55,40.13,Sandy,6.61,95.0,16.0,55.0,Watermelon,1.18,Watermelon,14-35-14,80,40,80,Normal
36.0,68.0,700.0,Loamy,6.82,12.0,19.0,18.0,Wheat,3.41,Wheat,10-26-26,120,60,40,Normal
27.81,97.48,154.06,Sandy,6.47,27.0,10.0,33.0,Coconut,9.37,Coconut,MOP,100,40,200,Normal
27.0,70.8,111.35,Loamy,6.72,62.0,45.1,15.0,Maize,9.16,Maize,17-17-17,120,60,40,Normal
25.3,62.11,400.0,Loamy,7.37,16.1,51.4,32.1,Groundnut,13.59,Groundnut,Chilated Micronutrient,25,50,75,Normal
30.0,62.18,700.0,Loamy,6.5,120.0,70.0,40.0,Maize,15.29,Maize,Urea,120,60,40,Normal
25.0,80.19,1300.0,Loamy,6.5,100.0,45.0,40.0,Rice,32.17,Rice,Urea,80,40,40,Normal
22.3,77.11,270.99,Clay,6.69,93.8,54.4,35.2,Rice,6.89,Rice,Urea,80,40,40,Slight_Overuse
30.0,62.18,700.0,Loamy,6.5,30.0,15.0,10.0,Moong,33.18,Moong,MOP,20,50,30,Slight_Overuse
25.87,90.81,109.84,Loamy,5.43,24.3,134.8,195.7,Apple,26.82,Apple,MOP,60,40,60,High_Overuse
29.7,68.88,56.14,Clay,7.9,53.4,73.5,19.9,Blackgram,38.18,Blackgram,DAP,20,50,30,High_Overuse
19.48,17.45,80.5,Sandy,7.48,35.0,57.0,83.0,Chickpea,8.05,Chickpea,DAP,20,60,40,High_Overuse
30.0,76.04,900.0,Loamy,7.5,150.0,55.0,55.0,Cotton,11.58,Cotton,13:32:26 NPK,120,60,60,Normal
40.96,53.39,50.39,Loamy,7.5,47.5,29.1,8.6,Barley,8.74,Barley,Urea,60,40,20,Normal
18.36,63.89,400.0,Loamy,6.55,120.8,58.4,121.9,Sugarcane,37.77,Sugarcane,MOP,250,60,120,Normal
19.25,21.62,139.41,Clay,6.17,22.5,65.9,24.4,Kidneybeans,21.93,Kidneybeans,DAP,25,60,30,Normal
34.67,60.76,400.0,Loamy,6.91,55.9,29.0,27.5,Jowar,18.19,Jowar,10:26:26 NPK,80,40,40,Normal
25.0,62.18,600.0,Loamy,7.5,60.0,40.0,25.0,Urad,23.11,Urad,DAP,20,50,30,Slight_Overuse
16.35,18.5,80.01,Sandy,7.48,62.9,73.8,89.7,Chickpea,20.88,Chickpea,DAP,20,60,40,High_Overuse
41.26,96.4,241.41,Sandy,6.69,36.5,52.1,45.2,Papaya,22.99,Papaya,20-20,120,60,120,Normal
35.0,80.19,1200.0,Loamy,6.0,80.0,55.0,60.0,Rice,15.7,Rice,50:26:26 NPK,80,40,40,High_Overuse
35.0,60.0,1000.0,Loamy,7.0,150.0,85.0,140.0,Sugarcane,46.0,Sugarcane,Urea,250,60,120,Slight_Overuse
20.0,60.0,900.0,Loamy,6.5,130.0,80.0,140.0,Sugarcane,8.0,Sugarcane,Urea,250,60,120,Slight_Overuse
30.0,76.04,900.0,Loamy,6.0,130.0,60.0,70.0,Cotton,17.61,Cotton,DAP,120,60,60,Normal
18.69,58.6,400.0,Loamy,6.52,138.4,59.3,81.3,Sugarcane,23.49,Sugarcane,MOP,250,60,120,Normal
31.23,94.94,46.44,Sandy,6.62,38.0,61.0,52.0,Papaya,27.49,Papaya,20-20,120,60,120,Normal
27.49,76.11,109.28,Loamy,6.21,91.0,75.0,55.0,Banana,45.44,Banana,20-20,200,60,200,Normal
25.03,82.21,95.02,Sandy,7.95,125.0,39.0,21.0,Cotton,11.43,Cotton,14-35-14,120,60,60,Normal
35.72,58.61,400.0,Loamy,6.14,125.6,83.6,132.0,Sugarcane,2.48,Sugarcane,MOP,250,60,120,Slight_Overuse
25.0,62.18,700.0,Loamy,6.0,55.0,30.0,30.0,Jowar,23.92,Jowar,10:26:26 NPK,80,40,40,Normal
18.1,90.42,104.88,Sandy,6.92,39.0,17.0,45.0,Pomegranate,1.42,Pomegranate,13:32:26 NPK,50,50,100,Normal
34.59,36.1,72.37,Loamy,8.36,114.0,116.0,176.0,Sugarcane,9.91,Sugarcane,20-20,250,60,120,High_Overuse
35.12,82.27,69.72,Sandy,5.55,33.0,120.0,205.0,Grapes,1.95,Grapes,MOP,60,60,80,High_Overuse
31.53,53.06,98.57,Loamy,5.82,22.0,38.0,31.0,Mango,8.83,Mango,MOP,50,50,80,Normal
29.13,37.7,67.52,Sandy,7.96,61.0,110.0,102.0,Cotton,39.39,Cotton,14-35-14,120,60,60,High_Overuse
29.69,52.27,400.0,Loamy,7.28,13.0,38.6,0.0,Sugarcane,21.0,Sugarcane,DAP,250,60,120,Normal
